Timestep	VariableName	EntityIdx	Value	Metadata
32	Regional Deaths	Region12	0	Actor alive
32	Regional Deaths	Region13	0	Actor alive
32	Regional Deaths	Region14	0	Actor alive
32	Regional Deaths	Region15	0	Actor alive
32	Regional Deaths	Region16	0	Actor alive
32	Regional Casualties	Region01	1	Actor health
32	Regional Casualties	Region02	0	Actor health
32	Regional Casualties	Region03	0	Actor health
32	Regional Casualties	Region04	0	Actor health
32	Regional Casualties	Region05	2	Actor health
32	Regional Casualties	Region06	0	Actor health
32	Regional Casualties	Region07	1	Actor health
32	Regional Casualties	Region08	0	Actor health
32	Regional Casualties	Region09	0	Actor health
32	Regional Casualties	Region10	0	Actor health
32	Regional Casualties	Region11	0	Actor health
32	Regional Casualties	Region12	0	Actor health
32	Regional Casualties	Region13	0	Actor health
32	Regional Casualties	Region14	0	Actor health
32	Regional Casualties	Region15	0	Actor health
32	Regional Casualties	Region16	0	Actor health
32	Regional Sheltered	Region01	0	Actor location
32	Regional Sheltered	Region02	0	Actor location
32	Regional Sheltered	Region03	0	Actor location
32	Regional Sheltered	Region04	0	Actor location
32	Regional Sheltered	Region05	0	Actor location
32	Regional Sheltered	Region06	0	Actor location
32	Regional Sheltered	Region07	0	Actor location
32	Regional Sheltered	Region08	0	Actor location
32	Regional Sheltered	Region09	0	Actor location
32	Regional Sheltered	Region10	0	Actor location
32	Regional Sheltered	Region11	0	Actor location
32	Regional Sheltered	Region12	0	Actor location
32	Regional Sheltered	Region13	1	Actor location
32	Regional Sheltered	Region14	0	Actor location
32	Regional Sheltered	Region15	0	Actor location
32	Regional Sheltered	Region16	0	Actor location
33	Deaths	[Actor1-160]	0	Actor alive
33	Casualties	[Actor1-160]	10	Actor health
33	Evacuees	[Actor1-160]	62	Actor location
33	Sheltered	[Actor1-160]	1	Actor location
33	Wellbeing	[Actor1-160]	0.58320467275248	Actor health
33	Wealth	[Actor1-160]	0.8000593888811753	Actor resources
33	Safety	[Region1-16]	0.32091794148549696	Region risk
33	Prosocial	[Actor1-160]	38	Actor action
33	Antisocial	[Actor1-160]	6	Actor action
33	Regional Wellbeing	Region01	0.3801271204706843	Actor health
33	Regional Wellbeing	Region02	0.8681395023427548	Actor health
33	Regional Wellbeing	Region03	0.7022220537464413	Actor health
33	Regional Wellbeing	Region04	0.5102831570043546	Actor health
33	Regional Wellbeing	Region05	0.4753095478812892	Actor health
33	Regional Wellbeing	Region06	0.42453234625442393	Actor health
33	Regional Wellbeing	Region07	0.49627045523571	Actor health
33	Regional Wellbeing	Region08	0.7098170280143488	Actor health
33	Regional Wellbeing	Region09	0.4459666703934527	Actor health
33	Regional Wellbeing	Region10	0.5681196019148146	Actor health
33	Regional Wellbeing	Region11	0.7510813852931787	Actor health
33	Regional Wellbeing	Region12	0.5454821024021246	Actor health
33	Regional Wellbeing	Region13	0.6385146605743236	Actor health
33	Regional Wellbeing	Region14	0.6136143835974298	Actor health
33	Regional Wellbeing	Region15	0.5815979112372682	Actor health
33	Regional Wellbeing	Region16	0.6402999732467924	Actor health
33	Regional Deaths	Region01	0	Actor alive
33	Regional Deaths	Region02	0	Actor alive
33	Regional Deaths	Region03	0	Actor alive
33	Regional Deaths	Region04	0	Actor alive
33	Regional Deaths	Region05	0	Actor alive
33	Regional Deaths	Region06	0	Actor alive
33	Regional Deaths	Region07	0	Actor alive
33	Regional Deaths	Region08	0	Actor alive
33	Regional Deaths	Region09	0	Actor alive
33	Regional Deaths	Region10	0	Actor alive
33	Regional Deaths	Region11	0	Actor alive
33	Regional Deaths	Region12	0	Actor alive
33	Regional Deaths	Region13	0	Actor alive
33	Regional Deaths	Region14	0	Actor alive
33	Regional Deaths	Region15	0	Actor alive
33	Regional Deaths	Region16	0	Actor alive
33	Regional Casualties	Region01	2	Actor health
33	Regional Casualties	Region02	0	Actor health
33	Regional Casualties	Region03	0	Actor health
33	Regional Casualties	Region04	0	Actor health
33	Regional Casualties	Region05	4	Actor health
33	Regional Casualties	Region06	0	Actor health
33	Regional Casualties	Region07	2	Actor health
33	Regional Casualties	Region08	0	Actor health
33	Regional Casualties	Region09	2	Actor health
33	Regional Casualties	Region10	0	Actor health
33	Regional Casualties	Region11	0	Actor health
33	Regional Casualties	Region12	0	Actor health
33	Regional Casualties	Region13	0	Actor health
33	Regional Casualties	Region14	0	Actor health
33	Regional Casualties	Region15	0	Actor health
33	Regional Casualties	Region16	0	Actor health
33	Regional Sheltered	Region01	0	Actor location
33	Regional Sheltered	Region02	0	Actor location
33	Regional Sheltered	Region03	0	Actor location
33	Regional Sheltered	Region04	0	Actor location
33	Regional Sheltered	Region05	0	Actor location
33	Regional Sheltered	Region06	0	Actor location
33	Regional Sheltered	Region07	0	Actor location
33	Regional Sheltered	Region08	1	Actor location
33	Regional Sheltered	Region09	0	Actor location
33	Regional Sheltered	Region10	0	Actor location
33	Regional Sheltered	Region11	0	Actor location
33	Regional Sheltered	Region12	0	Actor location
33	Regional Sheltered	Region13	0	Actor location
33	Regional Sheltered	Region14	0	Actor location
33	Regional Sheltered	Region15	0	Actor location
33	Regional Sheltered	Region16	0	Actor location
34	Deaths	[Actor1-160]	0	Actor alive
34	Casualties	[Actor1-160]	16	Actor health
34	Evacuees	[Actor1-160]	63	Actor location
34	Sheltered	[Actor1-160]	2	Actor location
34	Wellbeing	[Actor1-160]	0.5614228036514877	Actor health
34	Wealth	[Actor1-160]	0.8304466485185944	Actor resources
34	Safety	[Region1-16]	0.3302448923357087	Region risk
34	Prosocial	[Actor1-160]	52	Actor action
34	Antisocial	[Actor1-160]	8	Actor action
34	Regional Wellbeing	Region01	0.3640762722824106	Actor health
34	Regional Wellbeing	Region02	0.8942170347389862	Actor health
34	Regional Wellbeing	Region03	0.643555454470087	Actor health
34	Regional Wellbeing	Region04	0.4288365608692794	Actor health
34	Regional Wellbeing	Region05	0.45518572872877355	Actor health
34	Regional Wellbeing	Region06	0.4347194077526544	Actor health
34	Regional Wellbeing	Region07	0.457762273141426	Actor health
34	Regional Wellbeing	Region08	0.687708398626791	Actor health
34	Regional Wellbeing	Region09	0.4915800022360717	Actor health
34	Regional Wellbeing	Region10	0.6048717611488887	Actor health
34	Regional Wellbeing	Region11	0.7306488311759073	Actor health
34	Regional Wellbeing	Region12	0.5272892614412747	Actor health
34	Regional Wellbeing	Region13	0.6297754630112607	Actor health
34	Regional Wellbeing	Region14	0.5281686301584579	Actor health
34	Regional Wellbeing	Region15	0.5409587467423609	Actor health
34	Regional Wellbeing	Region16	0.6455133172814088	Actor health
34	Regional Deaths	Region01	0	Actor alive
34	Regional Deaths	Region02	0	Actor alive
34	Regional Deaths	Region03	0	Actor alive
34	Regional Deaths	Region04	0	Actor alive
34	Regional Deaths	Region05	0	Actor alive
34	Regional Deaths	Region06	0	Actor alive
34	Regional Deaths	Region07	0	Actor alive
34	Regional Deaths	Region08	0	Actor alive
34	Regional Deaths	Region09	0	Actor alive
34	Regional Deaths	Region10	0	Actor alive
34	Regional Deaths	Region11	0	Actor alive
34	Regional Deaths	Region12	0	Actor alive
34	Regional Deaths	Region13	0	Actor alive
34	Regional Deaths	Region14	0	Actor alive
34	Regional Deaths	Region15	0	Actor alive
34	Regional Deaths	Region16	0	Actor alive
34	Regional Casualties	Region01	4	Actor health
34	Regional Casualties	Region02	0	Actor health
34	Regional Casualties	Region03	0	Actor health
34	Regional Casualties	Region04	3	Actor health
34	Regional Casualties	Region05	4	Actor health
34	Regional Casualties	Region06	1	Actor health
34	Regional Casualties	Region07	2	Actor health
34	Regional Casualties	Region08	0	Actor health
34	Regional Casualties	Region09	1	Actor health
34	Regional Casualties	Region10	0	Actor health
34	Regional Casualties	Region11	0	Actor health
34	Regional Casualties	Region12	0	Actor health
34	Regional Casualties	Region13	1	Actor health
34	Regional Casualties	Region14	0	Actor health
34	Regional Casualties	Region15	0	Actor health
34	Regional Casualties	Region16	0	Actor health
34	Regional Sheltered	Region01	0	Actor location
34	Regional Sheltered	Region02	0	Actor location
34	Regional Sheltered	Region03	0	Actor location
34	Regional Sheltered	Region04	0	Actor location
34	Regional Sheltered	Region05	0	Actor location
34	Regional Sheltered	Region06	0	Actor location
34	Regional Sheltered	Region07	0	Actor location
34	Regional Sheltered	Region08	1	Actor location
34	Regional Sheltered	Region09	0	Actor location
34	Regional Sheltered	Region10	0	Actor location
34	Regional Sheltered	Region11	0	Actor location
34	Regional Sheltered	Region12	0	Actor location
34	Regional Sheltered	Region13	1	Actor location
34	Regional Sheltered	Region14	0	Actor location
34	Regional Sheltered	Region15	0	Actor location
34	Regional Sheltered	Region16	0	Actor location
35	Deaths	[Actor1-160]	0	Actor alive
35	Casualties	[Actor1-160]	23	Actor health
35	Evacuees	[Actor1-160]	70	Actor location
35	Sheltered	[Actor1-160]	1	Actor location
35	Wellbeing	[Actor1-160]	0.5478536821908925	Actor health
35	Wealth	[Actor1-160]	0.8395297769324266	Actor resources
35	Safety	[Region1-16]	0.34831168304232074	Region risk
35	Prosocial	[Actor1-160]	57	Actor action
35	Antisocial	[Actor1-160]	8	Actor action
35	Regional Wellbeing	Region01	0.35444576336944633	Actor health
35	Regional Wellbeing	Region02	0.909863554176725	Actor health
35	Regional Wellbeing	Region03	0.5639110504598299	Actor health
35	Regional Wellbeing	Region04	0.3959686031882343	Actor health
35	Regional Wellbeing	Region05	0.5131114372372642	Actor health
35	Regional Wellbeing	Region06	0.4608316446515926	Actor health
35	Regional Wellbeing	Region07	0.4186573638848555	Actor health
35	Regional Wellbeing	Region08	0.6380795846306201	Actor health
35	Regional Wellbeing	Region09	0.582948001341643	Actor health
35	Regional Wellbeing	Region10	0.5789230566893332	Actor health
35	Regional Wellbeing	Region11	0.6783892987055443	Actor health
35	Regional Wellbeing	Region12	0.5323735568647647	Actor health
35	Regional Wellbeing	Region13	0.6511986111400899	Actor health
35	Regional Wellbeing	Region14	0.5226154638093605	Actor health
35	Regional Wellbeing	Region15	0.5085752480454167	Actor health
35	Regional Wellbeing	Region16	0.6006413237021787	Actor health
35	Regional Deaths	Region01	0	Actor alive
35	Regional Deaths	Region02	0	Actor alive
35	Regional Deaths	Region03	0	Actor alive
35	Regional Deaths	Region04	0	Actor alive
35	Regional Deaths	Region05	0	Actor alive
35	Regional Deaths	Region06	0	Actor alive
35	Regional Deaths	Region07	0	Actor alive
35	Regional Deaths	Region08	0	Actor alive
35	Regional Deaths	Region09	0	Actor alive
35	Regional Deaths	Region10	0	Actor alive
35	Regional Deaths	Region11	0	Actor alive
35	Regional Deaths	Region12	0	Actor alive
35	Regional Deaths	Region13	0	Actor alive
35	Regional Deaths	Region14	0	Actor alive
35	Regional Deaths	Region15	0	Actor alive
35	Regional Deaths	Region16	0	Actor alive
35	Regional Casualties	Region01	4	Actor health
35	Regional Casualties	Region02	0	Actor health
35	Regional Casualties	Region03	2	Actor health
35	Regional Casualties	Region04	4	Actor health
35	Regional Casualties	Region05	2	Actor health
35	Regional Casualties	Region06	0	Actor health
35	Regional Casualties	Region07	6	Actor health
35	Regional Casualties	Region08	1	Actor health
35	Regional Casualties	Region09	0	Actor health
35	Regional Casualties	Region10	1	Actor health
35	Regional Casualties	Region11	0	Actor health
35	Regional Casualties	Region12	1	Actor health
35	Regional Casualties	Region13	0	Actor health
35	Regional Casualties	Region14	1	Actor health
35	Regional Casualties	Region15	1	Actor health
35	Regional Casualties	Region16	0	Actor health
35	Regional Sheltered	Region01	0	Actor location
35	Regional Sheltered	Region02	0	Actor location
35	Regional Sheltered	Region03	0	Actor location
35	Regional Sheltered	Region04	0	Actor location
35	Regional Sheltered	Region05	0	Actor location
35	Regional Sheltered	Region06	0	Actor location
35	Regional Sheltered	Region07	0	Actor location
35	Regional Sheltered	Region08	1	Actor location
35	Regional Sheltered	Region09	0	Actor location
35	Regional Sheltered	Region10	0	Actor location
35	Regional Sheltered	Region11	0	Actor location
35	Regional Sheltered	Region12	0	Actor location
35	Regional Sheltered	Region13	0	Actor location
35	Regional Sheltered	Region14	0	Actor location
35	Regional Sheltered	Region15	0	Actor location
35	Regional Sheltered	Region16	0	Actor location
36	Deaths	[Actor1-160]	0	Actor alive
36	Casualties	[Actor1-160]	25	Actor health
36	Evacuees	[Actor1-160]	69	Actor location
36	Sheltered	[Actor1-160]	2	Actor location
36	Wellbeing	[Actor1-160]	0.5387122093145357	Actor health
36	Wealth	[Actor1-160]	0.8606110046510136	Actor resources
36	Safety	[Region1-16]	0.3733467291506102	Region risk
36	Prosocial	[Actor1-160]	56	Actor action
36	Antisocial	[Actor1-160]	10	Actor action
36	Regional Wellbeing	Region01	0.39666745802166786	Actor health
36	Regional Wellbeing	Region02	0.9192514658393683	Actor health
36	Regional Wellbeing	Region03	0.5161244080536759	Actor health
36	Regional Wellbeing	Region04	0.3602478285796072	Actor health
36	Regional Wellbeing	Region05	0.5578668623423585	Actor health
36	Regional Wellbeing	Region06	0.45649898679095563	Actor health
36	Regional Wellbeing	Region07	0.4511944183309134	Actor health
36	Regional Wellbeing	Region08	0.5137568416874629	Actor health
36	Regional Wellbeing	Region09	0.5737688008049858	Actor health
36	Regional Wellbeing	Region10	0.5953538340136	Actor health
36	Regional Wellbeing	Region11	0.7190335792233267	Actor health
36	Regional Wellbeing	Region12	0.46342413411885885	Actor health
36	Regional Wellbeing	Region13	0.6373858333507206	Actor health
36	Regional Wellbeing	Region14	0.5307121354284735	Actor health
36	Regional Wellbeing	Region15	0.47314514882724995	Actor health
36	Regional Wellbeing	Region16	0.6003847942213073	Actor health
36	Regional Deaths	Region01	0	Actor alive
36	Regional Deaths	Region02	0	Actor alive
36	Regional Deaths	Region03	0	Actor alive
36	Regional Deaths	Region04	0	Actor alive
36	Regional Deaths	Region05	0	Actor alive
36	Regional Deaths	Region06	0	Actor alive
36	Regional Deaths	Region07	0	Actor alive
36	Regional Deaths	Region08	0	Actor alive
36	Regional Deaths	Region09	0	Actor alive
36	Regional Deaths	Region10	0	Actor alive
36	Regional Deaths	Region11	0	Actor alive
36	Regional Deaths	Region12	0	Actor alive
36	Regional Deaths	Region13	0	Actor alive
36	Regional Deaths	Region14	0	Actor alive
36	Regional Deaths	Region15	0	Actor alive
36	Regional Deaths	Region16	0	Actor alive
36	Regional Casualties	Region01	3	Actor health
36	Regional Casualties	Region02	0	Actor health
36	Regional Casualties	Region03	3	Actor health
36	Regional Casualties	Region04	8	Actor health
36	Regional Casualties	Region05	1	Actor health
36	Regional Casualties	Region06	0	Actor health
36	Regional Casualties	Region07	4	Actor health
36	Regional Casualties	Region08	1	Actor health
36	Regional Casualties	Region09	0	Actor health
36	Regional Casualties	Region10	1	Actor health
36	Regional Casualties	Region11	0	Actor health
36	Regional Casualties	Region12	2	Actor health
36	Regional Casualties	Region13	1	Actor health
